type,layer,block,x,y
INSERT,AXIS,_AXISO,-5240827.249092109,-9535792.444693621
INSERT,AXIS,_AXISO,-5238684.786991229,-9526127.049907817
INSERT,AXIS,_AXISO,-5241844.377560716,-9540381.06644468
INSERT,AXIS,_AXISO,-5379055.154796124,-9481335.314445683
INSERT,AXIS,_AXISO,-5558473.48528353,-9549734.617174141
INSERT,AXIS,_AXISO,-5555532.097508862,-9550324.734077003
INSERT,AXIS,_AXISO,-5546805.98044402,-9552075.41422216
INSERT,AXIS,_AXISO,-5538472.048415798,-9553747.412113599
INSERT,AXIS,_AXISO,-5532589.272866466,-9554927.645919326
INSERT,AXIS,_AXISO,-5521411.999322735,-9557170.090150206
INSERT,AXIS,_AXISO,-5513176.113553665,-9558822.417478216
INSERT,AXIS,_AXISO,-5504940.227784602,-9560474.74480623
INSERT,AXIS,_AXISO,-5496704.342015534,-9562127.072134241
INSERT,AXIS,_AXISO,-5488468.456246469,-9563779.399462255
INSERT,AXIS,_AXISO,-5565056.406006334,-9536652.466325648
INSERT,AXIS,_AXISO,-5563646.026608493,-9529622.549544196
INSERT,AXIS,_AXISO,-5562603.486746772,-9524426.09780895
INSERT,AXIS,_AXISO,-5561193.10734893,-9517396.181027494
INSERT,AXIS,_AXISO,-5559619.462274634,-9509552.480295054
INSERT,AXIS,_AXISO,-5557849.111566046,-9500728.316971052
INSERT,AXIS,_AXISO,-5555882.055223171,-9490923.691055503
INSERT,AXIS,_AXISO,-5554996.879868878,-9486511.609393502
INSERT,AXIS,_AXISO,-5316866.19251395,-9586445.710646659
INSERT,AXIS,_AXISO,-5315455.813116111,-9579415.793865203
INSERT,AXIS,_AXISO,-5314413.273254387,-9574219.342129961
INSERT,AXIS,_AXISO,-5313002.893856549,-9567189.425348505
INSERT,AXIS,_AXISO,-5311429.248782251,-9559345.724616067
INSERT,AXIS,_AXISO,-5307691.841730794,-9540716.93537651
INSERT,AXIS,_AXISO,-5306806.6663765,-9536304.85371451
INSERT,AXIS,_AXISO,-5480232.570477405,-9565431.72679027
INSERT,AXIS,_AXISO,-5471996.68470834,-9567084.05411828
INSERT,AXIS,_AXISO,-5463760.798939274,-9568736.381446299
INSERT,AXIS,_AXISO,-5455524.913170207,-9570388.708774313
INSERT,AXIS,_AXISO,-5447289.027401142,-9572041.036102323
INSERT,AXIS,_AXISO,-5439053.141632078,-9573693.363430336
INSERT,AXIS,_AXISO,-5430817.255863011,-9575345.690758352
INSERT,AXIS,_AXISO,-5422581.370093947,-9576998.018086367
INSERT,AXIS,_AXISO,-5414345.484324878,-9578650.345414381
INSERT,AXIS,_AXISO,-5406109.598555814,-9580302.672742389
INSERT,AXIS,_AXISO,-5397873.712786747,-9581955.00007041
INSERT,AXIS,_AXISO,-5393265.538606437,-9582879.516551557
INSERT,AXIS,_AXISO,-5387382.763057107,-9584059.75035728
INSERT,AXIS,_AXISO,-5382480.450099326,-9585043.27852872
INSERT,AXIS,_AXISO,-5376597.674549993,-9586223.512334443
INSERT,AXIS,_AXISO,-5368263.742521774,-9587895.510225886
INSERT,AXIS,_AXISO,-5363361.429563993,-9588879.038397324
INSERT,AXIS,_AXISO,-5356988.422718886,-9590157.625020191
INSERT,AXIS,_AXISO,-5348850.583208974,-9591790.281784776
INSERT,AXIS,_AXISO,-5343752.177732887,-9592813.151083065
INSERT,AXIS,_AXISO,-5336888.939591996,-9594190.090523079
INSERT,AXIS,_AXISO,-5330025.701451113,-9595567.02996309
INSERT,AXIS,_AXISO,-5308872.075536513,-9546599.710925844
INSERT,AXIS,_AXISO,-5310052.309342239,-9552482.486475177
INSERT,WINDOW,$DorLib2D$00000002,-5429676.420563627,-9568368.931629478
INSERT,0,dfdgdfhh,-5624357.450898137,-9734267.510327628
INSERT,COLUMN,_FZHK,-5401388.336422419,-9556769.941083837
INSERT,COLUMN,_FZHK,-5401388.336422419,-9556769.941083837
INSERT,MPFIXTURE,A1088D2A,-5471120.039392983,-9597002.664403236
INSERT,MPFIXTURE,A1088D2A,-5470880.858136434,-9596135.028346717
INSERT,MPFIXTURE,A1088D2A,-5471359.230205443,-9597869.850466006
INSERT,ARDOOR,AUD01D1S,5470324.452580339,-9598933.084043991
INSERT,MPFIXTURE,A1088D2A,5470099.532698354,-9593300.750562152
INSERT,MPFIXTURE,A1088D2A,5470338.713954901,-9594168.386618651
INSERT,MPFIXTURE,A1088D2A,5469860.351441807,-9592433.11450569
INSERT,MPFIXTURE,A1088D2A,-5470641.676879893,-9595267.392290258
INSERT,MPFIXTURE,A1138DAA,5469499.470836989,-9591425.071833207
INSERT,MPFIXTURE,A1138DAA,5469313.440971232,-9590750.243789136
INSERT,MPFIXTURE,A1163D1A,5465508.809409904,-9593889.105031253
INSERT,MPFIXTURE,A1138DAB,5466099.343523995,-9594720.632998916
INSERT,MPFIXTURE,A1163D1A,5465877.76890673,-9595227.51493618
INSERT,MPFIXTURE,A1163D1A,5465692.393680578,-9594555.06161561
INSERT,MPFIXTURE,A1163D1A,5465319.722329284,-9593203.186864753
INSERT,MPFIXTURE,A1088D2A,5470338.713611162,-9594168.386713151
INSERT,MPFIXTURE,A1088D2A,5470099.532354613,-9593300.75065665
INSERT,MPFIXTURE,A1088D2A,5469860.351098065,-9592433.114600192
INSERT,MPFIXTURE,A1088D2A,-5470641.676536156,-9595267.392384757
INSERT,MPFIXTURE,A1163D1A,5467163.914111639,-9595457.954588992
INSERT,MPFIXTURE,A1163D1A,5467843.184220862,-9595270.181556749
INSERT,MPFIXTURE,A1088D2A,-5470880.85779269,-9596135.028441214
INSERT,ARDOOR,AUD01D1S,5470324.452236601,-9598933.084138483
INSERT,MPFIXTURE,A1138DAB,5471583.757308845,-9601390.274981865
INSERT,MPFIXTURE,A1138DAB,5470685.788530704,-9601277.478454035
INSERT,MPFIXTURE,A1138DAA,-5470427.645659371,-9601780.432572743
INSERT,MPFIXTURE,A1138DAA,-5469756.694490862,-9601965.393700568
INSERT,MPFIXTURE,A1138DAA,-5469081.866446921,-9602151.42356678
INSERT,MPFIXTURE,A1138DAA,-5468407.038402996,-9602337.45343298
INSERT,MPFIXTURE,A1064D1A,-5472018.684531502,-9601391.375209203
INSERT,MPFIXTURE,A1088D2A,5466941.811736291,-9599087.357288665
INSERT,MPFIXTURE,A1088D2A,5466702.940234747,-9598220.844876331
INSERT,MPFIXTURE,A1088D2A,5466463.758978206,-9597353.208819844
INSERT,MPFIXTURE,A1088D2A,5466224.577721663,-9596485.572763372
INSERT,LVTRY,_LV5,5468779.096656894,-9588510.847624727
INSERT,LVTRY,_LV8,-5468958.502625007,-9589161.647369307
INSERT,LVTRY,M_E11,5464712.881433603,-9589112.92375512
INSERT,LVTRY,_LV5,5466862.690784238,-9588520.285184818
INSERT,LVTRY,_LV3,5465579.682167243,-9588925.895797
INSERT,MPFIXTURE,A1138DAB,5467478.261339655,-9588490.356854023
INSERT,0-修改新增,A$C36A4015A,-5382890.171448493,-9586656.090358209
INSERT,0-修改新增,A$C446C65A0,-5424526.33561043,-9583278.728054724
INSERT,0-导向定位-悬挂,A$C5C800014,-5476454.294046098,-9554726.617349471
INSERT,0-导向定位-悬挂,A$C68E935BE,-5391656.274238279,-9597470.790429124
INSERT,0-导向定位-悬挂,A$C217E3290,-5379474.042965814,-9598215.390573725
INSERT,0-导向定位-悬挂,A$C321A1F37,-5441671.088714342,-9649751.515200366
INSERT,导向定位-吸墙,AB-PING,-5446658.010311052,-9677262.226310068
INSERT,EECOMM,A$C2EC20988,-5429622.017411694,-9681614.729675418
INSERT,COLUMN,_FZHK,-5404531.187209589,-9572391.921752494
INSERT,COLUMN,_FZHK,-5396286.155082119,-9574047.944130029
INSERT,建-柱-平面-混凝土柱,_FZH,-5436324.053941298,-9642848.684215369
INSERT,ARDOOR,AUD02D1S,5411548.809814734,-9567640.509117351
INSERT,COLUMN,_FZHK,-5481451.20173981,-9528821.902882535
INSERT,WINDOW,$DORLIB2D$00000127,-5537683.955212328,-9639023.643899086
INSERT,WINDOW,$DORLIB2D$00000127,-5538333.491971804,-9641348.239023818
INSERT,建-墙体－砖墙,1111,-5441277.955922138,-9658100.831601599
INSERT,建-墙体－砖墙,1111,-5640424.82381559,-9618146.940224059
INSERT,COLUMN,_FZHK,-5526386.020924065,-9524014.043704875
INSERT,尺寸标注层,dfgdgh56j56767kk,-6542544.510846546,-8919855.639413331
INSERT,KbhRt主线_右线xl,saasssddd,-5434362.417434597,-9559137.197421717
INSERT,ZX-铺地,dfghfhjfgjfguj,-7394418.542349263,-5307670.919244867
INSERT,建-墙体－砖墙,khjgjfyu,3292584.052744055,-12104535.10425003
INSERT,建-柱-平面-混凝土柱,_FZH,-5402300.385494974,-9693316.624628787
INSERT,建-柱-平面-混凝土柱,_FZH,-5394210.269128643,-9695577.159339695
INSERT,AXIS,a  fgsd,-5484151.148679169,-9879500.332732069
INSERT,AXIS,a  fgsd,-5486148.54824307,-9879398.336250952
INSERT,AXIS,a  fgsd,-5482153.902947236,-9879605.206082215
INSERT,粗实线层,A$C7A240417,-5429633.434597071,-9716222.775330734
INSERT,尺寸标注层,A$C63B34347,-5462774.300017267,-9715993.889543174
INSERT,尺寸标注层,A$C63B34347,-5462147.552349892,-9703910.14936359
INSERT,尺寸标注层,A$C63B34347,-5468766.245699164,-9715683.105140051
INSERT,尺寸标注层,A$C0276304A,-5448333.924948741,-9704488.436559016
INSERT,尺寸标注层,A$C0276304A,-5456148.42077152,-9704083.121841543
INSERT,尺寸标注层,A$C0276304A,-5440519.428902209,-9704893.751288434
INSERT,尺寸标注层,A$C0276304A,-5448960.672662713,-9716572.175860354
INSERT,尺寸标注层,A$C0276304A,-5456775.16848765,-9716166.861201454
INSERT,尺寸标注层,A$C0276304A,-5441146.176610734,-9716977.490531158
INSERT,尺寸标注层,A$C63B34347,-5433535.973686774,-9705394.146861095
INSERT,尺寸标注层,A$C63B34347,-5434162.721354129,-9717477.887040674
INSERT,尺寸标注层,A$C63B34347,-5474758.191381067,-9715372.32073693
INSERT,尺寸标注层,A$C63B34347,-5468139.498031787,-9703599.364960476
INSERT,尺寸标注层,A$C63B34347,-5474131.443713686,-9703288.58055735
INSERT,尺寸标注层,A$C0E8B2CE3,-5425365.90807524,-9717795.929737922
INSERT,尺寸标注层,A$C0E8B2CE3,-5424739.15952895,-9705712.172612763
INSERT,尺寸标注层,A$C0E8B2CE3,-5419873.291200165,-9718080.815440769
INSERT,尺寸标注层,A$C0E8B2CE3,-5419246.542653872,-9705997.058315618
INSERT,尺寸标注层,A$C0E8B2CE3,-5412670.972490566,-9718454.378293367
INSERT,尺寸标注层,A$C0E8B2CE3,-5412044.223944276,-9706370.621168215
INSERT,尺寸标注层,A$C0E8B2CE3,-5405914.377436389,-9718064.293954116
INSERT,尺寸标注层,A$C0E8B2CE3,-5399729.469443171,-9714479.332419749
INSERT,尺寸标注层,A$C0E8B2CE3,-5396061.110744499,-9708331.478471253
INSERT,尺寸标注层,A$C0E8B2CE3,5407253.51024331,-9704902.070077254
INSERT,TEXT_消防,单栓,-2633697.767304921,-11098104.31875926
INSERT,TEXT_消防,单栓,-8364600.245666768,-8300018.843145847
INSERT,0,A$C313A33C1,-5502595.110871818,-9715505.231110043
INSERT,0,dfsdjj,-5245735.285705288,-8999877.155750406
INSERT,建-窗扇,$DorLib2D$00000001,-5530589.699396512,-9656925.003839059
INSERT,建-柱-平面-混凝土柱,_FZH,-5497435.380364598,-9666656.19747242
INSERT,建-柱-平面-混凝土柱,_FZH,-5492619.834907932,-9668001.753846121
INSERT,建-柱-平面-混凝土柱,_FZH,-5489413.602797571,-9668975.50979835
INSERT,建-柱-平面-混凝土柱,_FZH,-5481516.108248623,-9671182.222251218
INSERT,建-窗扇,$WINLIB2D$00000001,-5534031.403872266,-9656793.968341744
INSERT,建-窗扇,$WINLIB2D$00000001,-5532586.740235267,-9657197.635253858
INSERT,建-窗扇,$WINLIB2D$00000001,-5529697.412961267,-9658004.969078076
INSERT,建-窗扇,$WINLIB2D$00000001,-5528252.749324269,-9658408.635990186
INSERT,建-窗扇,$WINLIB2D$00000001,-5526808.085687271,-9658812.302902296
INSERT,建-窗扇,$WINLIB2D$00000001,-5523966.91386784,-9659606.181162779
INSERT,建-窗扇,$WINLIB2D$00000001,-5521029.431139274,-9660426.970550735
INSERT,建-窗扇,$WINLIB2D$00000001,-5519584.767502273,-9660830.637462845
INSERT,建-窗扇,$WINLIB2D$00000001,-5516695.440228278,-9661637.971287065
INSERT,建-窗扇,$WINLIB2D$00000001,-5515250.776591276,-9662041.638199173
INSERT,建-窗扇,$WINLIB2D$00000001,-5512361.449317278,-9662848.972023395
INSERT,建-窗扇,$WINLIB2D$00000001,-5508701.634770212,-9663871.594867407
INSERT,建-窗扇,$WINLIB2D$00000001,-5538365.394783264,-9655582.967605415
INSERT,建-窗扇,$WINLIB2D$00000001,-5503693.467495281,-9665270.973496053
INSERT,建-窗扇,$WINLIB2D$00000001,-5536920.731146262,-9655986.634517526
INSERT,建-窗扇,$WINLIB2D$00000001,-5535476.067509265,-9656390.301429638
INSERT,建-窗扇,$WINLIB2D$00000001,-5524641.090231771,-9659417.803270461
INSERT,建-窗扇,$WINLIB2D$00000001,-5525315.266595704,-9659229.425378143
INSERT,建-窗扇,$WINLIB2D$00000001,-5510916.785680278,-9663252.638935507
INSERT,WINDOW,$DorLib2D$00000231,-5550962.849340508,-9661695.110191535
INSERT,WINDOW,$DorLib2D$00000231,-5551101.693302134,-9659950.67918751
INSERT,WINDOW,$DorLib2D$00000222,5551537.42185552,-9671519.349629031
INSERT,STAIR,轴网$0$龙阳路站平剖面图0625$0$A$C6DF77E91,5497758.095708361,-9671745.993995614
INSERT,STAIR,轴网$0$龙阳路站平剖面图0625$0$A$C6DF77E91,-5498237.874933534,-9673463.052237352
INSERT,STAIR,轴网$0$楼扶梯后端,-5504948.034444756,-9672458.356869865
INSERT,粗实线层,A$C027A6B0C,-5494576.373281211,-9680392.133687536
INSERT,粗实线层,A$C027A6B0C,-5483789.550802089,-9683406.177616459
INSERT,粗实线层,A$C027A6B0C,-5506839.641339848,-9676965.539821582
INSERT,粗实线层,A$C027A6B0C,-5511558.875886874,-9675646.894573549
INSERT,粗实线层,A$C027A6B0C,-5517209.436925119,-9674068.018722492
INSERT,粗实线层,A$C027A6B0C,-5522988.091472499,-9672453.351071842
INSERT,粗实线层,A$C027A6B0C,-5527322.082410088,-9671242.350430679
INSERT,虚线层,A$C6ECD3C50,-5509201.46076769,-9667210.057684512
INSERT,虚线层,A$C6ECD3C50,-5504482.226220663,-9668528.702932542
INSERT,虚线层,A$C6ECD3C50,-5492218.95816203,-9671955.296798506
INSERT,虚线层,A$C6ECD3C50,-5481432.136340258,-9674969.343079714
INSERT,粗实线层,A$C027A6B0C,-5514852.021805936,-9665631.181833454
INSERT,粗实线层,A$C027A6B0C,-5520630.676353315,-9664016.514182803
INSERT,粗实线层,A$C027A6B0C,-5524964.667263849,-9662805.513444817
INSERT,粗实线层,A$C027A6B0C,-5531224.876356843,-9661056.290156613
INSERT,粗实线层,A$C027A6B0C,-5536329.35454036,-9659630.000398539
INSERT,粗实线层,A$C027A6B0C,-5541433.83272388,-9658203.710640465
INSERT,粗实线层,A$C027A6B0C,-5551032.282534938,-9660822.895617648
INSERT,虚线层,A$C6ECD3C50,-5495816.595858157,-9670950.047365593
INSERT,扶手,A$C5FF30CE1,5543072.77828281,-9665700.572934506
INSERT,扶手,A$C5FF30CE1,5550410.693656402,-9666122.847362325
INSERT,扶手,A$C5FF30CE1,5534037.550646879,-9670190.654367937
INSERT,扶手,A$C5FF30CE1,5542361.990316607,-9665857.875515603
INSERT,COLUMN,_FZH,-5573901.230517744,-9743582.875474567
INSERT,COLUMN,_FZH,-5566919.036807563,-9743083.905542087
INSERT,COLUMN,_FZH,-5574551.317058343,-9734486.074526444
INSERT,COLUMN,_FZH,-5567569.123348163,-9733987.104593968
INSERT,COLUMN,_FZH,-5575201.403598941,-9725389.273578324
INSERT,COLUMN,_FZH,-5568219.20988876,-9724890.303645846
INSERT,COLUMN,_FZH,-5575851.49013954,-9716292.472630204
INSERT,COLUMN,_FZH,-5568869.29642936,-9715793.502697724
INSERT,COLUMN,_FZH,-5576501.576680308,-9707195.671679711
INSERT,COLUMN,_FZH,-5577600.51853068,-9698130.947372478
INSERT,COLUMN,_FZH,-5569720.614200618,-9697567.824162968
INSERT,COLUMN,_FZH,-5578250.605071279,-9689034.146424356
INSERT,COLUMN,_FZH,-5570370.700741216,-9688471.023214846
INSERT,COLUMN,_FZH,-5578900.691611877,-9679937.345476236
INSERT,COLUMN,_FZH,-5571020.787281817,-9679374.222266726
INSERT,COLUMN,_FZH,-5579475.219848412,-9671897.848147086
INSERT,COLUMN,_FZH,-5571595.315518354,-9671334.724937574
INSERT,COLUMN,_FZH,-5580088.048461403,-9663319.710939303
INSERT,COLUMN,_FZH,-5572208.144131344,-9662756.587729793
INSERT,COLUMN,_FZH,-5573254.833099717,-9752666.46121679
INSERT,COLUMN,_FZH,-5566271.693920326,-9752180.902568134
INSERT,COLUMN,_FZH,-5572622.219546042,-9761764.493976222
INSERT,COLUMN,_FZH,-5565639.080366652,-9761278.935327567
INSERT,COLUMN,_FZH,-5571989.605992365,-9770862.526735657
INSERT,COLUMN,_FZH,-5565006.466812975,-9770376.968086999
INSERT,COLUMN,_FZH,-5571356.992438689,-9779960.559495087
INSERT,COLUMN,_FZH,-5564373.853259298,-9779475.000846431
INSERT,COLUMN,_FZH,-5570724.378885012,-9789058.592254519
INSERT,COLUMN,_FZH,-5563741.239705624,-9788573.033605864
INSERT,COLUMN,_FZH,-5563108.626151947,-9797671.066365298
INSERT,COLUMN,_FZH,-5569459.151777662,-9807254.657773384
INSERT,COLUMN,_FZH,-5562476.012598273,-9806769.09912473
INSERT,COLUMN,_FZH,-5568869.544847151,-9815734.183919785
INSERT,COLUMN,_FZH,-5561886.405667763,-9815248.625271131
INSERT,COLUMN,_FZH,-5568279.937916644,-9824213.710066185
INSERT,COLUMN,_FZH,-5561296.798737254,-9823728.151417531
INSERT,COLUMN,_FZH,-5567690.330986135,-9832693.236212588
INSERT,COLUMN,_FZH,-5560707.191806744,-9832207.677563932
INSERT,COLUMN,_FZH,-5567100.724055625,-9841172.762358988
INSERT,COLUMN,_FZH,-5560117.584876234,-9840687.203710333
INSERT,COLUMN,_FZH,-5566511.117125115,-9849652.288505387
INSERT,COLUMN,_FZH,-5559527.977945727,-9849166.729856733
INSERT,COLUMN,_FZH,-5554263.287284689,-9974092.780059637
INSERT,COLUMN,_FZH,-5553549.769301729,-9982595.873750453
INSERT,COLUMN,_FZH,-5552764.432907876,-9991094.368576849
INSERT,COLUMN,_FZH,-5551905.849209815,-9999594.516203163
INSERT,COLUMN,_FZH,-5550972.803195081,-10008104.94489087
INSERT,COLUMN,_FZH,-5549966.381815506,-10016612.93130196
INSERT,COLUMN,_FZH,-5548887.351231898,-10025111.42097335
INSERT,COLUMN,_FZH,-5547737.109940618,-10033590.60684736
INSERT,COLUMN,_FZH,-5546516.524253023,-10042084.2706604
INSERT,COLUMN,_FZH,-5545228.158771213,-10050698.84953466
INSERT,COLUMN,_FZH,-5543944.477582797,-10059095.84388626
INSERT,COLUMN,_FZH,-5530779.736953962,-10157841.24930179
INSERT,COLUMN,_FZH,-5526826.230780076,-10157233.14657142
INSERT,COLUMN,_FZH,-5569519.382969961,-9706696.701749603
INSERT,COLUMN,_FZH,-5570091.765331339,-9798156.625013952
INSERT,COLUMN,_FZH,-5563910.649188459,-9910117.547675513
INSERT,COLUMN,_FZH,-5553735.217812779,-9909410.019358903
INSERT,COLUMN,_FZH,-5563355.725018568,-9918098.278166246
INSERT,COLUMN,_FZH,-5553180.293642886,-9917390.74984963
INSERT,COLUMN,_FZH,-5562766.118088059,-9926577.804312644
INSERT,COLUMN,_FZH,-5552590.686712375,-9925870.275996034
INSERT,COLUMN,_FZH,-5562176.511157546,-9935057.330459045
INSERT,COLUMN,_FZH,-5552001.079781867,-9934349.802142433
INSERT,COLUMN,_FZH,-5561586.904227039,-9943536.856605444
INSERT,COLUMN,_FZH,-5551411.472851358,-9942829.328288835
INSERT,COLUMN,_FZH,-5561031.98005715,-9951517.587096175
INSERT,COLUMN,_FZH,-5550856.548681472,-9950810.058779566
INSERT,COLUMN,_FZH,-5560477.055887266,-9959498.317586907
INSERT,COLUMN,_FZH,-5550301.624511583,-9958790.789270297
INSERT,COLUMN,_FZH,-5559956.814477974,-9966980.252421967
INSERT,COLUMN,_FZH,-5549781.383102294,-9966272.724105353
INSERT,COLUMN,_FZH,-5564500.256118968,-9901638.021529112
INSERT,COLUMN,_FZH,-5554324.824743288,-9900930.493212502
INSERT,COLUMN,_FZH,-5565095.028076649,-9893084.213720245
INSERT,COLUMN,_FZH,-5554845.584130328,-9893441.108997574
INSERT,WINDOW,$DorLib2D$00000222,-5537920.539845321,-10157168.61509783
INSERT,WINDOW,$DorLib2D$00000222,-5538915.875293723,-9833503.018559614
INSERT,SPACE,平方米,-5350486.19605082,-9643336.704532051
INSERT,SPACE,平方米,-5375415.225246682,-9718668.428299297
INSERT,SPACE,平方米,-5374981.642727285,-9724735.641858133
INSERT,SPACE,平方米,-5374376.103362009,-9733209.084589461
INSERT,SPACE,平方米,-5373911.443977215,-9739711.163417736
INSERT,SPACE,平方米,-5382065.039298741,-9525206.8138943
INSERT,SPACE,平方米,-5352036.876067605,-9637163.656959588
INSERT,COLUMN,_FZH,-5565956.192955225,-9857633.018996089
INSERT,COLUMN,_FZH,-5558973.053775836,-9857147.460347434
INSERT,WINDOW,$DorLib2D$00000228,-5533562.179598901,-9720360.283319228
INSERT,WINDOW,$DorLib2D$00000228,-5533998.578485042,-9714253.958825571
INSERT,SPACE,平方米,-5350304.85848859,-9645852.257661266
INSERT,SPACE,平方米,-5357775.359554198,-9503305.379574166
INSERT,SPACE,平方米,-5382775.629776414,-9516552.634856513
INSERT,SPACE,平方米,-5375310.022962991,-9712039.936070171
INSERT,SPACE,平方米,-5350061.192243956,-9649261.93189197
INSERT,SPACE,平方米,-5346232.058339991,-9650699.564537823
INSERT,SPACE,平方米,-5358974.802360894,-9731761.32287922
INSERT,SPACE,平方米,-5356302.833396949,-9718581.746707227
INSERT,WINDOW,$DorLib2D$00000222,-5539206.504100666,-9829309.184928657
INSERT,SPACE,平方米,-5347397.976646434,-9635807.932923915
INSERT,填充,A$C585B43BA,-5540564.916256897,-10167238.07141767
INSERT,填充,A$C3E3C7F2D,-5592782.47305697,-9656908.277127381
INSERT,WINDOW,$DorLib2D$00000228,-5584816.835389438,-9809111.298197649
INSERT,WINDOW,$DorLib2D$00000228,-5589905.084988751,-9809465.101883061
INSERT,WINDOW,$DorLib2D$00000228,-5584358.114969555,-9815715.827896266
INSERT,WINDOW,$DorLib2D$00000228,-5589445.478767299,-9816074.949674447
INSERT,FT预埋件,ft,-5576907.932093996,-9679343.78889497
INSERT,FT预埋件,ft,-5578434.040147783,-9679452.849465896
INSERT,FT预埋件,ft,-5573277.191364662,-9679084.324530151
INSERT,FT预埋件,ft,-5574803.299418449,-9679193.385101076
INSERT,FT预埋件,ft,-5571551.592062021,-9678961.007675351
INSERT,FT预埋件,ft,-5573077.700115807,-9679070.068246275
INSERT,FT预埋件,ft,-5570000.314929278,-9706279.923078666
INSERT,FT预埋件,ft,-5571526.422983063,-9706388.98364959
INSERT,FT预埋件,ft,-5571725.914231926,-9706403.239933406
INSERT,FT预埋件,ft,-5573252.022285713,-9706512.300504332
INSERT,FT预埋件,ft,-5572055.181626085,-9733856.545089595
INSERT,FT预埋件,ft,-5573581.28967987,-9733965.605660518
INSERT,FT预埋件,ft,-5570329.521228302,-9733733.703979579
INSERT,FT预埋件,ft,-5571855.629282087,-9733842.7645505
INSERT,FT预埋件,ft,-5568603.381784372,-9733610.348524612
INSERT,FT预埋件,ft,-5570129.48983816,-9733719.409095533
