type,layer,x,y,text
TEXT,门号,-5534240.187139078,-9680453.115169399,GFM2025(6)
TEXT,门号,-5565067.533840874,-9895905.695933306,GFM1223(甲)
TEXT,门号,-5569438.480116712,-9891875.705668025,GFM1023(甲)
TEXT,门号,-5549040.721368279,-9908648.926057585,GFM1023(甲)
TEXT,门号,-5543933.721399205,-9852550.599193488,GHSFM6028(6)
ATTRIB,WINDOW_TEXT,-5539888.123110377,-9828860.977731174,
TEXT,SPACE,-5540520.540836344,-9817265.256150726,配电间
TEXT,SPACE,-5540213.441996606,-9817194.879871774,14
TEXT,门号,-5540268.994361404,-9819473.737098771,GFM1023(甲)
TEXT,门号,-5547123.784804143,-9800516.027582608,GHSFM6528(6)
TEXT,门号,-5539437.172601014,-9800657.648948929,GHSFM6528(6)
TEXT,门号,-5563146.949328499,-9917242.066834383,GFM1523(甲)
TEXT,SPACE,-5568532.918225117,-9900608.387392829,运营检修备品间
TEXT,SPACE,-5553817.644536163,-9747521.619256573,出站
TEXT,门号,-5544141.806406097,-9834609.108378732,GFM1023(甲)
TEXT,PUB_TEXT,-5604851.787620474,-9813191.345651288,-4.850
TEXT,PUB_TEXT,-5604497.554233509,-9782229.264985499,4.750
ATTRIB,WINDOW_TEXT,-5585053.793342053,-9808584.477553417,
ATTRIB,WINDOW_TEXT,-5590142.042941367,-9808938.281238829,
ATTRIB,WINDOW_TEXT,-5584519.187545184,-9816270.575305344,
ATTRIB,WINDOW_TEXT,-5589606.551342929,-9816629.697083525,
TEXT,门号,-5585559.322588871,-9813030.065677521,GHSFM6528(6)
TEXT,门号,-5580536.843000427,-9812693.853185335,GHSM6528
TEXT,SPACE,-5550847.072111306,-9738387.600238866,疏散门
TEXT,PUB_TEXT,-5521820.771155603,-10162219.93133925,-7.679(9.290)
TEXT,连续墙,-5577179.369923514,-9844211.231296291,预埋3根DN50套管（DZ）管中心距顶200
TEXT,连续墙,-5577505.810325943,-9844234.559773319,"预埋2根DN100套管,2根DN50套管(人防电气)管中心距顶200"
TEXT,SPACE,-5564133.432003223,-9926742.021740208,下
TEXT,SPACE,-5566637.307588965,-9894456.748850153,下
TEXT,门号,-5550115.361027699,-9690166.305187402,GFM1223(甲)
TEXT,SPACE,-5550708.857052353,-9688969.186767787,前室
TEXT,SPACE,-5550377.427347565,-9689027.436742145,6.3
TEXT,门号,-5551871.989084741,-9689077.274721412,GFM1223(甲)
TEXT,SPACE,-5552765.430231102,-9694451.926865449,风孔
TEXT,SPACE,-5552469.143040288,-9695101.772478516,1000x3000
TEXT,门号,-5552316.091231089,-9692556.125140582,GFM0718(甲)
TEXT,门号,-5552377.44822739,-9688792.184433625,GFM0718(甲)
TEXT,SPACE,-5553008.373237319,-9690685.013111355,备品间
TEXT,SPACE,-5552743.624654067,-9690630.263838871,5.6
TEXT,设备－AFC,-5574740.288789242,-9828146.965577129,TVM
TEXT,设备－AFC,-5574794.194410189,-9827392.65263928,TVM
TEXT,设备－AFC,-5574848.368288561,-9826634.585893607,TVM
TEXT,设备－AFC,-5574902.542166941,-9825876.519147925,TVM
TEXT,设备－AFC,-5574828.61934309,-9824889.328873464,CVM
TEXT,设备－AFC,-5574686.114910868,-9828905.032322806,TVM
TEXT,SPACE,-5575946.528861595,-9701537.376789024,14
TEXT,SPACE,-5576224.548337141,-9701489.913186343,风室
TEXT,门号,-5575936.894871167,-9696871.952355186,GFM1023(甲)
TEXT,SPACE,-5549533.724476951,-9711240.253903808,LFMDB7030(6)
TEXT,SPACE,-5550211.8912238,-9701750.520583019,LFMDB7030(6)
ATTRIB,WINDOW_TEXT,-5538598.740001876,-9731080.908868797,
ATTRIB,WINDOW_TEXT,-5538106.185179658,-9737973.334558402,
ATTRIB,WINDOW_TEXT,-5533329.269207593,-9730704.338660151,
ATTRIB,WINDOW_TEXT,-5532836.714602736,-9737596.761308338,
TEXT,门号,-5536111.043131998,-9735368.636492658,GHSFM6530(6)
TEXT,门号,-5541572.84399451,-9735701.950885482,GHSM6530
TEXT,门号,-5536668.004719595,-9726803.995795071,GHSFM6528(6)
TEXT,门号,-5537331.24128295,-9718409.489257984,GHSFM6528(6)
ATTRIB,WINDOW_TEXT,-5532742.977046114,-9729069.231768063,
ATTRIB,WINDOW_TEXT,-5533236.940842647,-9722176.070440594,
TEXT,SPACE,-5575303.448071033,-9823348.867430221,2
TEXT,SPACE,-5575595.049448696,-9823495.55395743,备品间
TEXT,门号,-5575034.115435999,-9823606.529461217,GFM1023(甲)
TEXT,SPACE,-5537069.731046537,-9709027.049528591,48A
TEXT,SPACE,-5547658.967134595,-9709329.374820091,48A
TEXT,SPACE,-5537455.40093203,-9708781.917068177,1
TEXT,SPACE,-5548030.186018577,-9709131.332056466,2
TEXT,门号,-5553809.444585672,-9917037.099568705,GFM1223(甲)
TEXT,SPACE,-5568022.591460537,-9779893.877833657,客服中心
TEXT,afc标注,-5562693.04729797,-9778448.013961902,宽通道
TEXT,afc标注,-5557733.843140651,-9777921.244913683,预留
TEXT,afc标注,-5558429.137530969,-9777960.251396976,预留
TEXT,afc标注,-5572345.320693211,-9779190.510748668,预留
TEXT,afc标注,-5573056.655913086,-9779257.366842704,预留
TEXT,SPACE,-5560644.312428862,-9776999.86078769,出站
TEXT,设备－AFC,-5549166.615881723,-9776182.401270441,CVM
TEXT,设备－AFC,-5549535.995971432,-9772928.996143082,TVM
TEXT,afc标注,-5550926.292058363,-9755214.462512158,票亭
TEXT,afc标注,-5551729.788619264,-9750009.516582915,宽通道
TEXT,afc标注,-5551922.312653641,-9745480.280785837,预留
TEXT,afc标注,-5551972.209646881,-9744782.061414824,预留
TEXT,设备－AFC,-5549490.352462154,-9773682.615191443,TVM
TEXT,设备－AFC,-5549444.708952874,-9774436.234239809,TVM
